seed,k,train_condition,train_snr,test_snr,macro_ap,macro_auc,accuracy
0,2,C,,-5,0.5529212325261267,0.8534833781929833,0.5149253731343284
0,2,C,,0,0.732812280520515,0.9179322677603876,0.6529850746268657
0,2,C,,5,0.831712997004877,0.9452317980251405,0.7313432835820896
0,2,C,,10,0.8806816720827256,0.9594273065084753,0.8059701492537313
0,2,M,,-5,0.5242627553146699,0.8096472219657633,0.5298507462686567
0,2,M,,0,0.633283241594589,0.8667067576105855,0.6194029850746269
0,2,M,,5,0.7034047754049119,0.9030499943941448,0.6716417910447762
0,2,M,,10,0.7632759644657792,0.922836162558242,0.6977611940298507
0,2,S,5.0,-5,0.5193202244823851,0.8129519147045715,0.4962686567164179
0,2,S,5.0,0,0.6542316606337746,0.8725734351570628,0.6007462686567164
0,2,S,5.0,5,0.7345475965405966,0.9060195156246528,0.6567164179104478
0,2,S,5.0,10,0.7687447126719658,0.928900847779757,0.6791044776119403
0,4,C,,-5,0.5020755465244935,0.8232296814899682,0.3880597014925373
0,4,C,,0,0.7037504943809693,0.9049327693360462,0.6044776119402985
0,4,C,,5,0.8087972884631868,0.9409057919110299,0.7201492537313433
0,4,C,,10,0.8834271539905029,0.9621136980251864,0.8208955223880597
0,4,M,,-5,0.6098450846809181,0.8596556945564009,0.6082089552238806
0,4,M,,0,0.692039200581094,0.8970225186111226,0.667910447761194
0,4,M,,5,0.7609151522773981,0.9165386061741332,0.7201492537313433
0,4,M,,10,0.7972247935286322,0.9290793701719043,0.7388059701492538
0,4,S,5.0,-5,0.5645224494831068,0.8391232726034811,0.5149253731343284
0,4,S,5.0,0,0.6971396343566324,0.8904651125229526,0.6455223880597015
0,4,S,5.0,5,0.7618035874174233,0.92505020861967,0.7052238805970149
0,4,S,5.0,10,0.8007700521469854,0.9403493447755242,0.7313432835820896
0,8,C,,-5,0.5202833812637712,0.8413559052557521,0.41044776119402987
0,8,C,,0,0.6940262187028035,0.9005688175761867,0.5410447761194029
0,8,C,,5,0.779044657096612,0.9295102582060496,0.6716417910447762
0,8,C,,10,0.85257803815084,0.960045874529923,0.7388059701492538
0,8,M,,-5,0.7102362104139216,0.9114548991782367,0.6455223880597015
0,8,M,,0,0.8408720597692804,0.9506527655014285,0.753731343283582
0,8,M,,5,0.908137258815876,0.9717673989192571,0.835820895522388
0,8,M,,10,0.9398864677225572,0.9827815676761885,0.8694029850746269
0,8,S,5.0,-5,0.6352961028855223,0.8765160814136524,0.5597014925373134
0,8,S,5.0,0,0.7774618268219368,0.9315032306843423,0.746268656716418
0,8,S,5.0,5,0.8623403656950899,0.9650909369873426,0.835820895522388
0,8,S,5.0,10,0.9089654448196125,0.9758973832383557,0.8619402985074627
0,16,C,,-5,0.5114693519573538,0.8157529117682499,0.3805970149253731
0,16,C,,0,0.6938183333509907,0.8897019301285279,0.5373134328358209
0,16,C,,5,0.7862926888125046,0.9331420762929691,0.6753731343283582
0,16,C,,10,0.8757578629585373,0.9618276696074278,0.7686567164179104
0,16,M,,-5,0.6892807438778819,0.9042805126052595,0.664179104477612
0,16,M,,0,0.8504295945866914,0.9567539961831111,0.7835820895522388
0,16,M,,5,0.9226335686678977,0.9793340218870374,0.832089552238806
0,16,M,,10,0.9400107045181789,0.9807098962663837,0.8880597014925373
0,16,S,5.0,-5,0.640314831755659,0.8810262552493668,0.6082089552238806
0,16,S,5.0,0,0.8104303919898795,0.941252142522315,0.7574626865671642
0,16,S,5.0,5,0.89076979926152,0.9692736695421047,0.8507462686567164
0,16,S,5.0,10,0.9206110297268386,0.9801654817404463,0.8544776119402985
1,2,C,,-5,0.4966242536601685,0.8260080467832278,0.3694029850746269
1,2,C,,0,0.6895361563121005,0.9021220187608284,0.5074626865671642
1,2,C,,5,0.7981237993586389,0.941867560191624,0.6268656716417911
1,2,C,,10,0.8381445474831514,0.9539239694610249,0.7313432835820896
1,2,M,,-5,0.6247352592048431,0.8576482027258441,0.5447761194029851
1,2,M,,0,0.7291476959480938,0.9064932182561218,0.6529850746268657
1,2,M,,5,0.8036867450308091,0.9432402556711521,0.7350746268656716
1,2,M,,10,0.8603499274656699,0.9620302966916726,0.7910447761194029
1,2,S,5.0,-5,0.590174195939275,0.8370362552107258,0.503731343283582
1,2,S,5.0,0,0.7493668507851138,0.9094685829545127,0.6753731343283582
1,2,S,5.0,5,0.8444826389214712,0.9493020252383458,0.7649253731343284
1,2,S,5.0,10,0.8957337970602977,0.9699854063724059,0.832089552238806
1,4,C,,-5,0.48966292435758085,0.8286273247911292,0.43283582089552236
1,4,C,,0,0.6820176645005273,0.9057354972212515,0.5932835820895522
1,4,C,,5,0.7926529983915043,0.9384884051942732,0.7238805970149254
1,4,C,,10,0.8666847064929678,0.9595461901375,0.7798507462686567
1,4,M,,-5,0.6594567914249714,0.8854214404351358,0.6007462686567164
1,4,M,,0,0.7833613317846827,0.9251655199527561,0.7126865671641791
1,4,M,,5,0.8562960808038669,0.9483488621148037,0.7798507462686567
1,4,M,,10,0.8831158029714398,0.9621192586995816,0.8246268656716418
1,4,S,5.0,-5,0.578239854347961,0.8667934577351942,0.5485074626865671
1,4,S,5.0,0,0.7547989784428335,0.9248873542589325,0.6716417910447762
1,4,S,5.0,5,0.8435253900029808,0.9511318482177267,0.7686567164179104
1,4,S,5.0,10,0.8990852250422209,0.9658137178879275,0.8283582089552238
1,8,C,,-5,0.5064084705252784,0.8102509448562714,0.39552238805970147
1,8,C,,0,0.6378345897653336,0.8816769483867349,0.5410447761194029
1,8,C,,5,0.7335286492479135,0.9181579827533313,0.6567164179104478
1,8,C,,10,0.8208271571042349,0.9453523066259857,0.7313432835820896
1,8,M,,-5,0.6865476255255386,0.8910508706143163,0.6380597014925373
1,8,M,,0,0.8276293012268529,0.9396773164399909,0.746268656716418
1,8,M,,5,0.8917579155517553,0.9657226619006182,0.8208955223880597
1,8,M,,10,0.9360514633276519,0.9803101660665005,0.8544776119402985
1,8,S,5.0,-5,0.6141629084472123,0.8648388850257732,0.5559701492537313
1,8,S,5.0,0,0.7799821065130822,0.9314708291746747,0.7126865671641791
1,8,S,5.0,5,0.8923225205690473,0.9670477640722263,0.8097014925373134
1,8,S,5.0,10,0.9297940709449221,0.9801142531024108,0.8544776119402985
1,16,C,,-5,0.5003609077423634,0.8158009385212427,0.3656716417910448
1,16,C,,0,0.6797846551341766,0.8978184580768257,0.5373134328358209
1,16,C,,5,0.7920239966140031,0.9362411236142112,0.6940298507462687
1,16,C,,10,0.8753395665595635,0.9658789977746114,0.7723880597014925
1,16,M,,-5,0.7455188168129104,0.924503022900374,0.7089552238805971
1,16,M,,0,0.8504616734539239,0.9628805143871274,0.7686567164179104
1,16,M,,5,0.9163929997334279,0.9815247155917399,0.8246268656716418
1,16,M,,10,0.938062301042531,0.9874317859886022,0.8768656716417911
1,16,S,5.0,-5,0.6375665421410684,0.8751841540503019,0.5895522388059702
1,16,S,5.0,0,0.8223274993454508,0.9487649624621525,0.7313432835820896
1,16,S,5.0,5,0.9099649637741115,0.9731502325432074,0.8283582089552238
1,16,S,5.0,10,0.9451968917610853,0.9829605482356408,0.8694029850746269
2,2,C,,-5,0.42546632103602333,0.7754053737873404,0.35447761194029853
2,2,C,,0,0.582695524335181,0.8491294719200112,0.4552238805970149
2,2,C,,5,0.6941157507923167,0.8931364800878476,0.6492537313432836
2,2,C,,10,0.7862563387367566,0.9301564050472558,0.7313432835820896
2,2,M,,-5,0.5298552433096223,0.8166454992545994,0.5186567164179104
2,2,M,,0,0.6118676315142554,0.8647818403506636,0.5932835820895522
2,2,M,,5,0.6715707653951454,0.8985040790797794,0.6567164179104478
2,2,M,,10,0.7200027183758156,0.9166667161708263,0.6791044776119403
2,2,S,5.0,-5,0.5268190145657332,0.8200358826295736,0.5186567164179104
2,2,S,5.0,0,0.637677394113933,0.8773581111664432,0.6007462686567164
2,2,S,5.0,5,0.7071928493927183,0.9084923521082293,0.6902985074626866
2,2,S,5.0,10,0.7579550320788025,0.9279533954797144,0.7164179104477612
2,4,C,,-5,0.49943370159006306,0.8194439384685317,0.4216417910447761
2,4,C,,0,0.6903281931864467,0.8969110603210267,0.5746268656716418
2,4,C,,5,0.8043301067939093,0.9443296372918658,0.7089552238805971
2,4,C,,10,0.879911501712843,0.9639973682548248,0.7798507462686567
2,4,M,,-5,0.5448107474900733,0.8604165151619299,0.5597014925373134
2,4,M,,0,0.66731814412836,0.907163925832793,0.6753731343283582
2,4,M,,5,0.7731593608651254,0.940544630518281,0.7276119402985075
2,4,M,,10,0.8414700217979123,0.9617449228836935,0.7910447761194029
2,4,S,5.0,-5,0.5183157248922331,0.8294084685175249,0.4291044776119403
2,4,S,5.0,0,0.6737525319230759,0.8990205658446129,0.5970149253731343
2,4,S,5.0,5,0.7996000925725412,0.9456911005715752,0.7425373134328358
2,4,S,5.0,10,0.872197978614948,0.9702966908359983,0.832089552238806
2,8,C,,-5,0.5075733459666167,0.8281208116860715,0.4253731343283582
2,8,C,,0,0.7060281777954959,0.9006259779742771,0.5970149253731343
2,8,C,,5,0.7938650291682751,0.9353232165583271,0.7201492537313433
2,8,C,,10,0.8676931415874032,0.9579064304202586,0.7798507462686567
2,8,M,,-5,0.6780123195365843,0.9011489446526176,0.6417910447761194
2,8,M,,0,0.8383770147500395,0.9470201825276421,0.7276119402985075
2,8,M,,5,0.9080750184297621,0.9738258199897734,0.832089552238806
2,8,M,,10,0.9448821877977155,0.9880954748846563,0.8731343283582089
2,8,S,5.0,-5,0.6559605801139379,0.8921896087106742,0.5970149253731343
2,8,S,5.0,0,0.8165693014256495,0.9408464026474714,0.7388059701492538
2,8,S,5.0,5,0.8928401829212396,0.9661923853062372,0.8059701492537313
2,8,S,5.0,10,0.9258805696737358,0.9787389974716488,0.8470149253731343
2,16,C,,-5,0.5101759257571833,0.8255082592040118,0.373134328358209
2,16,C,,0,0.6858851069057812,0.8987726653945292,0.5223880597014925
2,16,C,,5,0.8150484703888111,0.9426246247759196,0.6977611940298507
2,16,C,,10,0.9034929195922368,0.971131516799596,0.7798507462686567
2,16,M,,-5,0.723811356755224,0.916303091149438,0.667910447761194
2,16,M,,0,0.8444401743341358,0.9557925688266626,0.7761194029850746
2,16,M,,5,0.9072107335969524,0.970146012900221,0.8097014925373134
2,16,M,,10,0.9358821453164616,0.9799381932456129,0.8731343283582089
2,16,S,5.0,-5,0.6330040321702765,0.8693678822948164,0.5261194029850746
2,16,S,5.0,0,0.8039954817299934,0.9308169965046266,0.7126865671641791
2,16,S,5.0,5,0.8632827927838053,0.9524607382234651,0.8022388059701493
2,16,S,5.0,10,0.909468126151868,0.9699298178823378,0.835820895522388
3,2,C,,-5,0.518932270547006,0.8235409780163753,0.4701492537313433
3,2,C,,0,0.6695123062715929,0.891441315822125,0.5970149253731343
3,2,C,,5,0.7689088429356102,0.9278855463979416,0.6828358208955224
3,2,C,,10,0.860832258830092,0.9546057521257852,0.7649253731343284
3,2,M,,-5,0.5931035444457369,0.8499997305210093,0.5186567164179104
3,2,M,,0,0.6962562255563275,0.894344093259546,0.6305970149253731
3,2,M,,5,0.7605551660092783,0.9171011535721677,0.6865671641791045
3,2,M,,10,0.7992995967464113,0.9326583770805473,0.7089552238805971
3,2,S,5.0,-5,0.57662656799457,0.8309304441021655,0.4701492537313433
3,2,S,5.0,0,0.7251584680877325,0.8974787490655249,0.5970149253731343
3,2,S,5.0,5,0.8024348908905241,0.9325527476467314,0.6791044776119403
3,2,S,5.0,10,0.8477614812826081,0.9481060584466616,0.7388059701492538
3,4,C,,-5,0.5177749280324642,0.8395962507137218,0.40298507462686567
3,4,C,,0,0.6810525377868016,0.901468425356084,0.6044776119402985
3,4,C,,5,0.8159463875119173,0.9369331964207033,0.7126865671641791
3,4,C,,10,0.8856437228349776,0.9658268144693798,0.8097014925373134
3,4,M,,-5,0.6599279740991502,0.8834226726894111,0.6194029850746269
3,4,M,,0,0.7784838153765772,0.9260963035702076,0.7052238805970149
3,4,M,,5,0.851698407500707,0.9535656731351192,0.7686567164179104
3,4,M,,10,0.9055678277320275,0.9729036432439118,0.8582089552238806
3,4,S,5.0,-5,0.6201379353126367,0.8666525601620593,0.5485074626865671
3,4,S,5.0,0,0.7950581933656478,0.9361583732813864,0.6977611940298507
3,4,S,5.0,5,0.8785449284301686,0.9637521173113873,0.8059701492537313
3,4,S,5.0,10,0.9215338323892717,0.975945779107897,0.8470149253731343
3,8,C,,-5,0.5215185678213696,0.8359222120182758,0.4291044776119403
3,8,C,,0,0.6620779326045957,0.8978698122695817,0.5708955223880597
3,8,C,,5,0.7843220977388422,0.9322603219555334,0.6865671641791045
3,8,C,,10,0.8782352844727824,0.9584342288934692,0.7723880597014925
3,8,M,,-5,0.6849480156697295,0.889768378781546,0.6417910447761194
3,8,M,,0,0.8070701179449956,0.9408707385026307,0.7835820895522388
3,8,M,,5,0.8962702945660835,0.9676169856754202,0.8246268656716418
3,8,M,,10,0.9291170897535942,0.9780589436619038,0.8582089552238806
3,8,S,5.0,-5,0.6176364742766794,0.8597677909638033,0.5223880597014925
3,8,S,5.0,0,0.7781128991721141,0.9307238915804604,0.7089552238805971
3,8,S,5.0,5,0.8797964077859904,0.9617650504738204,0.832089552238806
3,8,S,5.0,10,0.9251352062586687,0.9779274146578185,0.8619402985074627
3,16,C,,-5,0.5335986247386381,0.8342248888940569,0.44029850746268656
3,16,C,,0,0.7080117223535048,0.902607732189599,0.585820895522388
3,16,C,,5,0.8092851600683219,0.9414690612790511,0.7052238805970149
3,16,C,,10,0.8877968303984202,0.9652644756994873,0.7723880597014925
3,16,M,,-5,0.7381512701486589,0.9203894904644276,0.6902985074626866
3,16,M,,0,0.8747620891828103,0.9653130205564432,0.8097014925373134
3,16,M,,5,0.9450189904547113,0.9876536929976213,0.8955223880597015
3,16,M,,10,0.9726106451239102,0.9946135952015874,0.914179104477612
3,16,S,5.0,-5,0.6650834735665043,0.8909319999856712,0.6417910447761194
3,16,S,5.0,0,0.8102583945032519,0.9412640326940045,0.7798507462686567
3,16,S,5.0,5,0.9019957830994773,0.9757796628095056,0.832089552238806
3,16,S,5.0,10,0.9407012758292008,0.9844329252872236,0.8880597014925373
4,2,C,,-5,0.5937295889601147,0.8459086179379749,0.4701492537313433
4,2,C,,0,0.7471021369393939,0.9042301248175911,0.6268656716417911
4,2,C,,5,0.8015051722154004,0.9363296953074399,0.753731343283582
4,2,C,,10,0.8334022968600461,0.9509111403641766,0.7611940298507462
4,2,M,,-5,0.5952998894804182,0.862008958113968,0.5373134328358209
4,2,M,,0,0.7090173776492235,0.9025191333053375,0.6492537313432836
4,2,M,,5,0.7925787308136123,0.9273862095705901,0.7089552238805971
4,2,M,,10,0.8453862737156498,0.9426782439727344,0.746268656716418
4,2,S,5.0,-5,0.5454088982842508,0.835648004878735,0.48134328358208955
4,2,S,5.0,0,0.7209049716076471,0.8922224976217882,0.6044776119402985
4,2,S,5.0,5,0.8183034425901825,0.9273444649786734,0.7350746268656716
4,2,S,5.0,10,0.8699394814224883,0.9458493791867564,0.7873134328358209
4,4,C,,-5,0.5267349766774709,0.8439764045806856,0.43283582089552236
4,4,C,,0,0.7169928389015608,0.9082708521152011,0.5895522388059702
4,4,C,,5,0.8084960383872005,0.9415762711438757,0.6902985074626866
4,4,C,,10,0.8735951664501455,0.9634839127668359,0.7910447761194029
4,4,M,,-5,0.7102777760147808,0.9033635256626831,0.6492537313432836
4,4,M,,0,0.8066916520928571,0.9408382741979009,0.7350746268656716
4,4,M,,5,0.8646785754508877,0.9611153541251458,0.7873134328358209
4,4,M,,10,0.8867208347373051,0.9677583609826398,0.8097014925373134
4,4,S,5.0,-5,0.6923249018569291,0.8995850252236879,0.6305970149253731
4,4,S,5.0,0,0.834919439778593,0.9452538138439596,0.7686567164179104
4,4,S,5.0,5,0.8942176724927583,0.9615708986428316,0.832089552238806
4,4,S,5.0,10,0.9088975241217813,0.9676270190630346,0.8694029850746269
4,8,C,,-5,0.5397348720243763,0.8375766743964205,0.44029850746268656
4,8,C,,0,0.7326660187611376,0.9081944269851082,0.6044776119402985
4,8,C,,5,0.8299450022412925,0.9465265048382552,0.7164179104477612
4,8,C,,10,0.8896742349605613,0.9687027622477787,0.7873134328358209
4,8,M,,-5,0.6432320012903023,0.8802525140187114,0.6380597014925373
4,8,M,,0,0.7679232386620064,0.931397175837927,0.7089552238805971
4,8,M,,5,0.8419863913663822,0.954332401062938,0.7985074626865671
4,8,M,,10,0.8844743775150453,0.9657196782355767,0.8470149253731343
4,8,S,5.0,-5,0.5801325346358454,0.8521727045390645,0.5485074626865671
4,8,S,5.0,0,0.7494943566571578,0.9238893699620492,0.6753731343283582
4,8,S,5.0,5,0.8435769687703124,0.9607712905241959,0.7649253731343284
4,8,S,5.0,10,0.8871655697757284,0.9738513477889023,0.8246268656716418
4,16,C,,-5,0.5261523570241617,0.841996939346021,0.4253731343283582
4,16,C,,0,0.6967827486240774,0.9150505620051204,0.5932835820895522
4,16,C,,5,0.7897642536511579,0.9493831398536547,0.7089552238805971
4,16,C,,10,0.8571921288678791,0.9657178004382686,0.7798507462686567
4,16,M,,-5,0.7459627261435691,0.9235764778427457,0.6828358208955224
4,16,M,,0,0.8652360891049119,0.9582430600917168,0.7910447761194029
4,16,M,,5,0.9207314623948621,0.9768707785873774,0.8395522388059702
4,16,M,,10,0.9474845238863934,0.9872153750581683,0.8992537313432836
4,16,S,5.0,-5,0.6853652647423109,0.8963130621700871,0.6044776119402985
4,16,S,5.0,0,0.8302964364855254,0.946756283473779,0.7611940298507462
4,16,S,5.0,5,0.9090138139044183,0.9732394390335799,0.8470149253731343
4,16,S,5.0,10,0.9486791260409967,0.9866363268565969,0.8955223880597015
